,BMP_Fingerprint,Facility_ID,idxFacBMPAssignment,r_tss,r_turbidity,r_p,r_n,r_nn,r_an,r_og,r_cu,r_zn,r_fe,r_phmin,r_phmax,PEP_BaseRisk,Total_BaseRisk,is_calculated,RedPEP_BaseRisk,RedTotal_BaseRisk,CIP_Cost,OM_Cost,PEP_BaseRisk_Rate
23,|2||14|,1,1|2||14|,0.8,0.65,0.59,0.5,0,0,0.75,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2471438.84,18144,0.296425167
1,|2|,1,1|2|,0.8,0.65,0.59,0.5,0,0,0.75,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2471438.84,18144,0.296425167
139,|1||2||6||14|,1,1|1||2||6||14|,0.8,0.65,0.59,0.5,0,0,0.8,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2900575.16,41796,0.296425167
18,|2||6|,1,1|2||6|,0.8,0.65,0.59,0.5,0,0,0.8,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2478938.84,26244,0.296425167
46,|1||2||6|,1,1|1||2||6|,0.8,0.65,0.59,0.5,0,0,0.8,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2900575.16,41796,0.296425167
51,|1||2||14|,1,1|1||2||14|,0.8,0.65,0.59,0.5,0,0,0.75,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2893075.16,33696,0.296425167
9,|1||2|,1,1|1||2|,0.8,0.65,0.59,0.5,0,0,0.75,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2893075.16,33696,0.296425167
83,|2||6||14|,1,1|2||6||14|,0.8,0.65,0.59,0.5,0,0,0.8,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.836246626,4.111017986,2478938.84,26244,0.296425167
78,|2||3||14|,1,1|2||3||14|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,6572401.56,33696,0.298385053
17,|2||3|,1,1|2||3|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,6572401.56,33696,0.298385053
73,|2||3||6|,1,1|2||3||6|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,6579901.56,41796,0.298385053
129,|1||2||3||6|,1,1|1||2||3||6|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,7001537.88,57348,0.298385053
45,|1||2||3|,1,1|1||2||3|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,6994037.88,49248,0.298385053
189,|2||3||6||14|,1,1|2||3||6||14|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,6579901.56,41796,0.298385053
134,|1||2||3||14|,1,1|1||2||3||14|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,6994037.88,49248,0.298385053
259,|1||2||3||6||14|,1,1|1||2||3||6||14|,0.8,0.65,0.64,0.5,0,0,0.9,0.5,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.833917168,4.108688528,7001537.88,57348,0.298385053
47,|1||2||7|,1,1|1||2||7|,0.8,0.78,0.59,0.5,0,0,0.75,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5622316.36,129018.9,0.299650756
87,|2||7||14|,1,1|2||7||14|,0.8,0.78,0.59,0.5,0,0,0.75,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5200680.04,113466.9,0.299650756
143,|1||2||7||14|,1,1|1||2||7||14|,0.8,0.78,0.59,0.5,0,0,0.75,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5622316.36,129018.9,0.299650756
203,|2||6||7||14|,1,1|2||6||7||14|,0.8,0.78,0.59,0.5,0,0,0.8,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5208180.04,121566.9,0.299650756
19,|2||7|,1,1|2||7|,0.8,0.78,0.59,0.5,0,0,0.75,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5200680.04,113466.9,0.299650756
79,|2||6||7|,1,1|2||6||7|,0.8,0.78,0.59,0.5,0,0,0.8,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5208180.04,121566.9,0.299650756
135,|1||2||6||7|,1,1|1||2||6||7|,0.8,0.78,0.59,0.5,0,0,0.8,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5629816.36,137118.9,0.299650756
273,|1||2||6||7||14|,1,1|1||2||6||7||14|,0.8,0.78,0.59,0.5,0,0,0.8,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.832412794,4.107184154,5629816.36,137118.9,0.299650756
84,|2||7||8|,1,1|2||7||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,7922770.8,157309.2725,0.300933408
20,|2||8|,1,1|2||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5193529.6,61986.37253,0.300933408
80,|2||6||8|,1,1|2||6||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5201029.6,70086.37253,0.300933408
136,|1||2||6||8|,1,1|1||2||6||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5622665.92,85638.37253,0.300933408
282,|1||2||7||8||14|,1,1|1||2||7||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,8344407.12,172861.2725,0.300933408
276,|1||2||6||8||14|,1,1|1||2||6||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5622665.92,85638.37253,0.300933408
90,|2||8||14|,1,1|2||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5193529.6,61986.37253,0.300933408
270,|1||2||6||7||8|,1,1|1||2||6||7||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,8351907.12,180961.2725,0.300933408
403,|1||2||6||7||8||14|,1,1|1||2||6||7||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,8351907.12,180961.2725,0.300933408
48,|1||2||8|,1,1|1||2||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5615165.92,77538.37253,0.300933408
200,|2||6||7||8|,1,1|2||6||7||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,7930270.8,165409.2725,0.300933408
146,|1||2||8||14|,1,1|1||2||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5615165.92,77538.37253,0.300933408
206,|2||6||8||14|,1,1|2||6||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,5201029.6,70086.37253,0.300933408
212,|2||7||8||14|,1,1|2||7||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,7922770.8,157309.2725,0.300933408
347,|2||6||7||8||14|,1,1|2||6||7||8||14|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,7930270.8,165409.2725,0.300933408
140,|1||2||7||8|,1,1|1||2||7||8|,0.95,0.955,0.59,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830888275,4.105659635,8344407.12,172861.2725,0.300933408
328,|2||3||6||7||14|,1,1|2||3||6||7||14|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9309142.76,137118.9,0.301610642
384,|1||2||3||6||7||14|,1,1|1||2||3||6||7||14|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9730779.08,152670.9,0.301610642
263,|1||2||3||7||14|,1,1|1||2||3||7||14|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9723279.08,144570.9,0.301610642
193,|2||3||7||14|,1,1|2||3||7||14|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9301642.76,129018.9,0.301610642
185,|2||3||6||7|,1,1|2||3||6||7|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9309142.76,137118.9,0.301610642
255,|1||2||3||6||7|,1,1|1||2||3||6||7|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9730779.08,152670.9,0.301610642
130,|1||2||3||7|,1,1|1||2||3||7|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9723279.08,144570.9,0.301610642
74,|2||3||7|,1,1|2||3||7|,0.8,0.78,0.64,0.5,0,0,0.9,0.5,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.830083336,4.104854696,9301642.76,129018.9,0.301610642
439,|2||3||6||7||8||14|,1,1|2||3||6||7||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12031233.52,180961.2725,0.302893294
337,|2||3||7||8||14|,1,1|2||3||7||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12023733.52,172861.2725,0.302893294
196,|2||3||8||14|,1,1|2||3||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9294492.32,77538.37253,0.302893294
381,|1||2||3||6||7||8|,1,1|1||2||3||6||7||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12452869.84,196513.2725,0.302893294
393,|1||2||3||7||8||14|,1,1|1||2||3||7||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12445369.84,188413.2725,0.302893294
131,|1||2||3||8|,1,1|1||2||3||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9716128.64,93090.37253,0.302893294
190,|2||3||7||8|,1,1|2||3||7||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12023733.52,172861.2725,0.302893294
331,|2||3||6||8||14|,1,1|2||3||6||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9301992.32,85638.37253,0.302893294
186,|2||3||6||8|,1,1|2||3||6||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9301992.32,85638.37253,0.302893294
325,|2||3||6||7||8|,1,1|2||3||6||7||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12031233.52,180961.2725,0.302893294
467,|1||2||3||6||7||8||14|,1,1|1||2||3||6||7||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12452869.84,196513.2725,0.302893294
256,|1||2||3||6||8|,1,1|1||2||3||6||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9723628.64,101190.3725,0.302893294
260,|1||2||3||7||8|,1,1|1||2||3||7||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0.45,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,12445369.84,188413.2725,0.302893294
266,|1||2||3||8||14|,1,1|1||2||3||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9716128.64,93090.37253,0.302893294
75,|2||3||8|,1,1|2||3||8|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9294492.32,77538.37253,0.302893294
387,|1||2||3||6||8||14|,1,1|1||2||3||6||8||14|,0.95,0.955,0.64,0.5,0,0,0.93,0.95,0.61,0,0,0,1.188568134,4.463339494,TRUE,0.828558816,4.103330176,9723628.64,101190.3725,0.302893294
209,|2||6||13||14|,1,1|2||6||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9016701.2,134886.3725,0.303464499
258,|1||2||3||6||13|,1,1|1||2||3||6||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13539300.24,165990.3725,0.303464499
77,|2||3||13|,1,1|2||3||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13110163.92,142338.3725,0.303464499
269,|1||2||3||13||14|,1,1|1||2||3||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13531800.24,157890.3725,0.303464499
334,|2||3||6||13||14|,1,1|2||3||6||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13117663.92,150438.3725,0.303464499
82,|2||6||13|,1,1|2||6||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9016701.2,134886.3725,0.303464499
133,|1||2||3||13|,1,1|1||2||3||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13531800.24,157890.3725,0.303464499
279,|1||2||6||13||14|,1,1|1||2||6||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9438337.52,150438.3725,0.303464499
138,|1||2||6||13|,1,1|1||2||6||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9438337.52,150438.3725,0.303464499
22,|2||13|,1,1|2||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9009201.2,126786.3725,0.303464499
390,|1||2||3||6||13||14|,1,1|1||2||3||6||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13539300.24,165990.3725,0.303464499
93,|2||13||14|,1,1|2||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9009201.2,126786.3725,0.303464499
50,|1||2||13|,1,1|1||2||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9430837.52,142338.3725,0.303464499
188,|2||3||6||13|,1,1|2||3||6||13|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13117663.92,150438.3725,0.303464499
149,|1||2||13||14|,1,1|1||2||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,9430837.52,142338.3725,0.303464499
199,|2||3||13||14|,1,1|2||3||13||14|,0.98,0.778,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827879901,4.102651261,13110163.92,142338.3725,0.303464499
285,|1||2||7||13||14|,1,1|1||2||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,12160078.72,237661.2725,0.303514123
350,|2||6||7||13||14|,1,1|2||6||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,11745942.4,230209.2725,0.303514123
142,|1||2||7||13|,1,1|1||2||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,12160078.72,237661.2725,0.303514123
340,|2||3||7||13||14|,1,1|2||3||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,15839405.12,237661.2725,0.303514123
215,|2||7||13||14|,1,1|2||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,11738442.4,222109.2725,0.303514123
202,|2||6||7||13|,1,1|2||6||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,11745942.4,230209.2725,0.303514123
192,|2||3||7||13|,1,1|2||3||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,15839405.12,237661.2725,0.303514123
272,|1||2||6||7||13|,1,1|1||2||6||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,12167578.72,245761.2725,0.303514123
470,|1||2||3||6||7||13||14|,1,1|1||2||3||6||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,16268541.44,261313.2725,0.303514123
327,|2||3||6||7||13|,1,1|2||3||6||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,15846905.12,245761.2725,0.303514123
383,|1||2||3||6||7||13|,1,1|1||2||3||6||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,16268541.44,261313.2725,0.303514123
396,|1||2||3||7||13||14|,1,1|1||2||3||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,16261041.44,253213.2725,0.303514123
262,|1||2||3||7||13|,1,1|1||2||3||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,16261041.44,253213.2725,0.303514123
442,|2||3||6||7||13||14|,1,1|2||3||6||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,15846905.12,245761.2725,0.303514123
406,|1||2||6||7||13||14|,1,1|1||2||6||7||13||14|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,12167578.72,245761.2725,0.303514123
86,|2||7||13|,1,1|2||7||13|,0.98,0.78,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.827820919,4.102592279,11738442.4,222109.2725,0.303514123
281,|1||2||7||8||13|,1,1|1||2||7||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14882169.48,281503.6451,0.304796775
89,|2||8||13|,1,1|2||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,11731291.96,170628.7451,0.304796775
399,|1||2||3||8||13||14|,1,1|1||2||3||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,16253891,201732.7451,0.304796775
413,|1||2||7||8||13||14|,1,1|1||2||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14882169.48,281503.6451,0.304796775
357,|2||7||8||13||14|,1,1|2||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14460533.16,265951.6451,0.304796775
449,|2||3||7||8||13||14|,1,1|2||3||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,18561495.88,281503.6451,0.304796775
275,|1||2||6||8||13|,1,1|1||2||6||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,12160428.28,194280.7451,0.304796775
445,|2||3||6||8||13||14|,1,1|2||3||6||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,15839754.68,194280.7451,0.304796775
438,|2||3||6||7||8||13|,1,1|2||3||6||7||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,18568995.88,289603.6451,0.304796775
503,|1||2||3||6||7||8||13||14|,1,1|1||2||3||6||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,18990632.2,305155.6451,0.304796775
265,|1||2||3||8||13|,1,1|1||2||3||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,16253891,201732.7451,0.304796775
402,|1||2||6||7||8||13|,1,1|1||2||6||7||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14889669.48,289603.6451,0.304796775
330,|2||3||6||8||13|,1,1|2||3||6||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,15839754.68,194280.7451,0.304796775
454,|2||6||7||8||13||14|,1,1|2||6||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14468033.16,274051.6451,0.304796775
288,|1||2||8||13||14|,1,1|1||2||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,12152928.28,186180.7451,0.304796775
346,|2||6||7||8||13|,1,1|2||6||7||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14468033.16,274051.6451,0.304796775
205,|2||6||8||13|,1,1|2||6||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,11738791.96,178728.7451,0.304796775
145,|1||2||8||13|,1,1|1||2||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,12152928.28,186180.7451,0.304796775
386,|1||2||3||6||8||13|,1,1|1||2||3||6||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,16261391,209832.7451,0.304796775
343,|2||3||8||13||14|,1,1|2||3||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,15832254.68,186180.7451,0.304796775
211,|2||7||8||13|,1,1|2||7||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14460533.16,265951.6451,0.304796775
482,|1||2||6||7||8||13||14|,1,1|1||2||6||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,14889669.48,289603.6451,0.304796775
218,|2||8||13||14|,1,1|2||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,11731291.96,170628.7451,0.304796775
466,|1||2||3||6||7||8||13|,1,1|1||2||3||6||7||8||13|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,18990632.2,305155.6451,0.304796775
477,|1||2||3||7||8||13||14|,1,1|1||2||3||7||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,18983132.2,297055.6451,0.304796775
409,|1||2||6||8||13||14|,1,1|1||2||6||8||13||14|,0.98,0.955,0.902,0.5,0,0,0.96,0.99,0.99,0.95,0,0,1.188568134,4.463339494,TRUE,0.826296399,4.101067759,12160428.28,194280.7451,0.304796775
